case_id,年龄,年龄段,身份定位,评估结论,监护状况,教养方式,认知类型,同伴关系,社区环境,在校表现,法治教育覆盖,内容接触,线上交往行为,财务行为,家庭沟通分,家庭冲突分,冲动易冲动程度,攻击暴力倾向,自我认同问题程度,受不良同伴影响强度,受社区影响强度,逃学旷课频次,法治教育学习效果,上网时间问题程度,深夜上网问题程度,接触有害内容频次,时间管理问题程度,理财观念行为问题程度,情感支持,情绪调节困难程度
Q0011,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),价值观模糊；偶有极端/模糊倾向,受同伴影响；结交不良同伴,社区犯罪频发,长期旷课,偶尔宣传,接触诈骗信息,被网络欺凌/受害,理财能力良好,2,2,0,1,2,1,2,0,5,1,1,0,2,0,4,1
Q0012,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,留守,忽视型教养；权威型(合理),受同伴影响；敌意价值观,受同伴影响,社区犯罪频发,探索个性化学习；长期旷课,深度参与/法治活动活跃,接触暴力/血腥内容；接触黑灰产信息,被网络欺凌/受害,理财能力良好,2,2,1,1,0,1,0,0,3,0,0,1,0,0,4,0
Q0013,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母常年不在,暴力型教养,偶有极端/模糊倾向,结交不良同伴,社区一般,偶尔逃课/逃学,偶尔宣传,接触黑灰产信息,线上交往健康,理财能力良好,1,2,0,0,0,0,1,0,3,1,0,0,1,0,4,2
Q0014,13,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,长期疾病,溺爱型教养,价值观模糊,加入不良群体,,经常逃学,按课表开展,接触诈骗信息,接触不良社交圈,无欠债,1,2,3,0,1,3,1,2,3,3,2,3,3,2,3,2
Q0015,14,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,流动监护,忽视型教养；暴力型教养,偶有极端/模糊倾向；无极端倾向,偶有接触；加入不良群体,社区治安较差,辍学,偶尔宣传,主要接触正面/学习资源,被网络欺凌/受害,无欠债,1,2,2,1,3,1,3,2,3,3,1,2,1,2,4,1
Q0016,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,长期疾病,传统型(强调规则),敌意价值观,,社区资源贫乏,辍学,,主要接触正面/学习资源；接触暴力/血腥内容,接触不良社交圈,被诈骗,2,1,0,0,0,1,0,1,4,0,1,1,1,0,3,1
Q0017,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失业,忽视型教养,偶有极端/模糊倾向,结交不良同伴,社区资源贫乏,辍学,深度参与/法治活动活跃,,线上交往健康,被诈骗,1,1,1,0,0,2,2,0,5,1,0,2,0,2,5,1
Q0018,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失业,忽视型教养；暴力型教养,价值观模糊,,社区资源贫乏；高风险社区,经常逃学,无法治教育,接触暴力/血腥内容；接触黑灰产信息,被网络欺凌/受害,被诈骗,2,0,0,0,1,0,0,0,3,0,1,1,1,0,5,1
Q0019,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,留守；监护人积极参与(保护),传统型(强调规则),受同伴影响,受同伴影响,社区一般,长期旷课,按课表开展,接触诈骗信息,线上交往健康,存在欠债,1,0,1,0,1,2,2,0,4,2,1,2,1,1,5,2
Q0020,13,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,单亲；监护人积极参与(保护),传统型(强调规则)；忽视型教养,价值观模糊,结交不良同伴,社区一般,偶尔逃课/逃学；经常逃学,偶尔宣传；按课表开展,接触黑灰产信息,线上交往健康,理财能力良好,5,3,5,3,5,3,4,3,3,5,4,3,3,5,3,3
Q0021,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,事实无人抚养；流动监护,传统型(强调规则)；忽视型教养,,加入不良群体,社区一般；高风险社区,,按课表开展,主要接触正面/学习资源；接触色情内容,参与/发起网络欺凌,,2,0,2,0,2,2,1,0,5,1,0,2,2,1,3,0
Q0022,13,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,留守；监护人积极参与(保护),传统型(强调规则)；溺爱型教养,无极端倾向,受同伴影响；无不良同伴,社区一般；社区资源贫乏,经常逃学,偶尔宣传,主要接触正面/学习资源,接触不良社交圈,理财能力良好,1,1,2,0,2,2,2,3,3,3,0,3,2,2,4,2
Q0023,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母常年不在；监护人积极参与(保护),忽视型教养,受同伴影响；敌意价值观,受同伴影响,社区资源贫乏；高风险社区,偶尔缺课；偶尔逃课/逃学,深度参与/法治活动活跃,,参与/发起网络欺凌,严重财务问题；无欠债,2,0,0,0,2,0,1,0,5,1,1,0,2,1,3,2
Q0024,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失联；监护薄弱,,价值观模糊,,社区一般,辍学,偶尔宣传,主要接触正面/学习资源,被网络欺凌/受害,偶尔冲动消费,2,1,2,1,1,1,2,0,4,0,1,0,0,1,3,2
Q0025,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,父母失业；父母常年不在,传统型(强调规则)；溺爱型教养,偶有极端/模糊倾向；敌意价值观,加入不良群体,社区资源丰富且治安好；高风险社区,,,,接触不良社交圈,严重财务问题；存在欠债,2,3,3,1,3,1,2,2,4,2,2,2,2,3,4,2
Q0026,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失联；监护人积极参与(保护),忽视型教养,无极端倾向,加入不良群体,社区治安较差,辍学,按课表开展,接触诈骗信息,接触不良社交圈,,2,2,2,1,1,2,1,1,4,2,0,2,2,2,5,1
Q0027,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,事实无人抚养；流动监护,暴力型教养,无极端倾向,加入不良群体；结交不良同伴,,偶尔缺课；偶尔逃课/逃学,按课表开展；深度参与/法治活动活跃,接触色情内容；接触诈骗信息,,严重财务问题,2,1,2,0,0,2,2,1,3,2,1,2,1,2,5,1
Q0028,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,单亲；流动监护,权威型(合理),受同伴影响,受同伴影响,社区犯罪频发；社区资源丰富且治安好,长期旷课,按课表开展,主要接触正面/学习资源；接触色情内容,被网络欺凌/受害,存在欠债；无欠债,2,2,1,1,1,2,2,1,4,1,0,1,2,2,4,2
Q0029,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,父母失业；父母失联,忽视型教养,受同伴影响,,社区一般,经常逃学；辍学,偶尔宣传,接触色情内容,参与/发起网络欺凌；被网络欺凌/受害,严重财务问题,3,1,1,1,1,3,3,1,2,1,1,3,1,3,3,2
Q0030,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,事实无人抚养,暴力型教养,价值观模糊；无极端倾向,加入不良群体,社区治安较差,探索个性化学习,按课表开展,接触暴力/血腥内容,接触不良社交圈,理财能力良好,0,0,2,1,2,1,0,1,3,0,0,2,2,2,5,2
Q0031,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,流动监护,,,偶有接触,社区治安较差；高风险社区,长期旷课,深度参与/法治活动活跃,接触色情内容；接触黑灰产信息,接触不良社交圈,无欠债；被诈骗,1,2,1,1,2,0,0,0,5,1,1,2,0,1,5,2
Q0032,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,监护薄弱,传统型(强调规则),敌意价值观,偶有接触；结交不良同伴,社区资源贫乏,偶尔逃课/逃学,按课表开展,主要接触正面/学习资源；接触诈骗信息,线上交往健康,,2,1,2,1,3,3,1,2,4,1,1,3,2,3,3,1
Q0033,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,单亲；监护人积极参与(保护),忽视型教养；暴力型教养,偶有极端/模糊倾向；受同伴影响,偶有接触；无不良同伴,社区治安较差,探索个性化学习,深度参与/法治活动活跃,接触诈骗信息,接触不良社交圈；线上交往健康,偶尔冲动消费；存在欠债,2,3,4,2,4,4,2,3,3,2,1,4,3,3,2,3
Q0034,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,流动监护；父母常年不在,权威型(合理),受同伴影响,偶有接触,社区一般；社区治安较差,长期旷课,深度参与/法治活动活跃,主要接触正面/学习资源,,理财能力良好,3,3,1,1,3,3,1,2,2,2,1,2,2,1,4,2
Q0035,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,流动监护,,无极端倾向,无不良同伴,高风险社区,偶尔逃课/逃学；探索个性化学习,偶尔宣传；按课表开展,接触诈骗信息；接触黑灰产信息,参与/发起网络欺凌,,2,3,4,2,4,3,3,3,1,4,1,2,2,2,2,3
Q0036,12,12-14岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,父母失业；留守；监护人积极参与(保护),溺爱型教养,受同伴影响,结交不良同伴,社区治安较差,,无法治教育,接触黑灰产信息,被网络欺凌/受害,理财能力良好,1,2,0,0,0,2,1,2,4,0,2,0,2,0,5,1
Q0037,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失联,忽视型教养,偶有极端/模糊倾向；敌意价值观,受同伴影响,社区资源贫乏,长期旷课,按课表开展,接触暴力/血腥内容；接触黑灰产信息,,存在欠债,0,0,2,0,0,0,1,1,3,0,1,2,0,0,3,0
Q0038,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,父母失业；父母失联,传统型(强调规则)；暴力型教养,无极端倾向,结交不良同伴,,辍学,偶尔宣传；无法治教育,接触暴力/血腥内容；接触诈骗信息,参与/发起网络欺凌,,2,3,3,1,1,2,1,2,4,1,2,2,3,1,2,1
Q0039,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,父母常年不在,溺爱型教养,受同伴影响,偶有接触；受同伴影响,,长期旷课,偶尔宣传；深度参与/法治活动活跃,接触暴力/血腥内容；接触黑灰产信息,参与/发起网络欺凌,无欠债,2,3,2,1,3,2,2,3,3,2,1,3,3,3,2,4
Q0040,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,流动监护；监护人积极参与(保护),传统型(强调规则),价值观模糊,加入不良群体；受同伴影响,社区一般；高风险社区,探索个性化学习,深度参与/法治活动活跃,主要接触正面/学习资源；接触诈骗信息,参与/发起网络欺凌；接触不良社交圈,严重财务问题；偶尔冲动消费,0,2,2,1,0,1,0,0,5,2,1,2,1,2,5,2
Q0041,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,长期疾病,,价值观模糊；无极端倾向,受同伴影响,社区治安较差；社区犯罪频发,偶尔逃课/逃学,偶尔宣传,,参与/发起网络欺凌；接触不良社交圈,存在欠债；理财能力良好,2,2,0,1,2,2,2,0,3,1,1,2,2,0,4,0
Q0042,14,12-14岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,父母常年不在,暴力型教养；溺爱型教养,,加入不良群体,,经常逃学；辍学,偶尔宣传,接触诈骗信息,参与/发起网络欺凌,理财能力良好,2,2,2,0,1,2,2,1,4,0,2,1,0,0,3,0
Q0043,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护薄弱；监护人积极参与(保护),权威型(合理)；溺爱型教养,,无不良同伴,,长期旷课,按课表开展,接触暴力/血腥内容,参与/发起网络欺凌,理财能力良好,1,1,1,0,0,1,2,0,3,2,1,2,2,0,4,0
Q0044,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护薄弱；监护人积极参与(保护),传统型(强调规则)；暴力型教养,价值观模糊；受同伴影响,偶有接触；结交不良同伴,社区犯罪频发,长期旷课,偶尔宣传；深度参与/法治活动活跃,接触暴力/血腥内容,参与/发起网络欺凌,偶尔冲动消费；理财能力良好,1,2,2,1,2,2,0,0,4,1,1,0,2,1,3,2
Q0045,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护人积极参与(保护),,,,社区资源丰富且治安好,偶尔缺课,深度参与/法治活动活跃,接触暴力/血腥内容；接触诈骗信息,接触不良社交圈,被诈骗,2,2,2,1,2,2,1,0,5,1,0,1,1,2,4,0
Q0046,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母常年不在,忽视型教养,,加入不良群体,社区一般；社区犯罪频发,偶尔逃课/逃学,,,被网络欺凌/受害,偶尔冲动消费；被诈骗,0,0,2,0,0,0,2,1,3,1,1,0,0,1,3,1
Q0047,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,留守；监护人积极参与(保护),暴力型教养；权威型(合理),价值观模糊,加入不良群体,社区资源丰富且治安好,经常逃学,按课表开展；深度参与/法治活动活跃,主要接触正面/学习资源,被网络欺凌/受害,偶尔冲动消费；存在欠债,0,1,2,1,2,2,2,0,5,0,1,0,2,1,5,1
Q0048,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,留守,忽视型教养,价值观模糊；敌意价值观,偶有接触；加入不良群体,社区治安较差；社区犯罪频发,经常逃学；长期旷课,偶尔宣传；无法治教育,主要接触正面/学习资源；接触色情内容,参与/发起网络欺凌,偶尔冲动消费,0,1,1,0,2,2,2,0,5,1,1,1,2,2,3,2
Q0049,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,流动监护；留守；监护人积极参与(保护),传统型(强调规则),偶有极端/模糊倾向,受同伴影响；结交不良同伴,社区资源贫乏,经常逃学,按课表开展,接触黑灰产信息,参与/发起网络欺凌,理财能力良好,2,2,0,1,0,0,1,0,5,1,0,2,2,1,4,1
Q0050,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,单亲；长期疾病；监护人积极参与(保护),传统型(强调规则),受同伴影响,受同伴影响,社区治安较差,偶尔缺课；长期旷课,深度参与/法治活动活跃,接触暴力/血腥内容；接触色情内容,接触不良社交圈,偶尔冲动消费；存在欠债,0,0,2,0,2,0,0,0,3,2,0,0,2,2,4,1
Q0051,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,长期疾病,权威型(合理)；溺爱型教养,,,,,按课表开展；无法治教育,主要接触正面/学习资源；接触色情内容,被网络欺凌/受害,偶尔冲动消费,1,1,2,0,0,2,2,0,3,0,0,0,1,0,5,0
Q0052,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,流动监护,,敌意价值观；无极端倾向,,社区犯罪频发,偶尔缺课,,接触色情内容,线上交往健康,,3,3,4,1,4,4,2,4,3,2,1,3,4,4,3,4
Q0053,14,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,事实无人抚养；监护薄弱,忽视型教养,,偶有接触,社区治安较差；社区犯罪频发,长期旷课,无法治教育；深度参与/法治活动活跃,接触诈骗信息,接触不良社交圈,存在欠债；理财能力良好,1,3,2,1,3,2,1,3,4,1,1,3,3,1,2,2
Q0054,14,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,单亲,,价值观模糊,偶有接触；受同伴影响,社区一般,经常逃学,,主要接触正面/学习资源；接触暴力/血腥内容,被网络欺凌/受害,存在欠债,1,1,2,0,3,3,2,1,3,3,0,2,3,1,2,1
Q0055,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失联；留守；监护人积极参与(保护),忽视型教养,价值观模糊；无极端倾向,加入不良群体,,,无法治教育,接触诈骗信息,接触不良社交圈；线上交往健康,存在欠债,0,1,1,0,1,0,0,1,4,0,0,2,0,1,4,2
Q0056,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,,,价值观模糊,偶有接触,社区资源贫乏,,无法治教育,主要接触正面/学习资源；接触诈骗信息,,存在欠债,2,2,1,1,0,1,0,0,4,0,0,1,2,0,3,1
Q0057,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,事实无人抚养；监护人积极参与(保护),,价值观模糊；无极端倾向,偶有接触；受同伴影响,社区治安较差,探索个性化学习,无法治教育；深度参与/法治活动活跃,主要接触正面/学习资源,参与/发起网络欺凌；接触不良社交圈,无欠债,1,0,0,0,1,1,1,1,3,2,1,1,1,1,4,2
Q0058,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母常年不在,暴力型教养,受同伴影响,受同伴影响,社区犯罪频发,偶尔逃课/逃学,无法治教育,接触暴力/血腥内容,参与/发起网络欺凌；线上交往健康,严重财务问题；理财能力良好,2,2,2,0,0,1,1,0,5,0,0,1,0,0,3,0
Q0059,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,单亲,权威型(合理)；溺爱型教养,受同伴影响,结交不良同伴,社区治安较差；社区资源丰富且治安好,偶尔逃课/逃学；辍学,按课表开展,主要接触正面/学习资源；接触诈骗信息,线上交往健康；被网络欺凌/受害,无欠债；理财能力良好,0,1,2,0,0,0,2,0,4,0,0,0,2,2,4,1
Q0060,14,12-14岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,事实无人抚养,权威型(合理),受同伴影响,加入不良群体；受同伴影响,社区一般；社区资源贫乏,偶尔缺课；辍学,无法治教育；深度参与/法治活动活跃,接触色情内容,线上交往健康,严重财务问题；无欠债,1,0,2,1,2,0,1,1,4,0,1,1,2,0,5,2
Q0061,12,12-14岁,监护良好但有违法行为,行为偏差明显，需配合司法程序并同步提供保护性矫治,父母常年不在；监护薄弱；监护人积极参与(保护),暴力型教养,受同伴影响,加入不良群体,社区治安较差,探索个性化学习,按课表开展；无法治教育,,接触不良社交圈,偶尔冲动消费；被诈骗,0,1,2,0,2,0,0,0,4,0,0,2,2,0,4,0
Q0062,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,流动监护；监护薄弱,传统型(强调规则)；权威型(合理),无极端倾向,加入不良群体,社区治安较差,偶尔缺课,,接触诈骗信息；接触黑灰产信息,参与/发起网络欺凌；线上交往健康,无欠债；理财能力良好,0,1,0,0,0,0,2,1,5,0,1,2,1,1,3,2
Q0063,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),价值观模糊；无极端倾向,受同伴影响,社区一般；社区资源丰富且治安好,偶尔逃课/逃学；长期旷课,,接触黑灰产信息,接触不良社交圈,存在欠债,2,2,2,1,0,0,0,0,4,2,1,2,2,1,5,2
Q0064,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护薄弱,传统型(强调规则)；溺爱型教养,受同伴影响,加入不良群体；无不良同伴,社区资源丰富且治安好；社区资源贫乏,偶尔逃课/逃学；经常逃学,深度参与/法治活动活跃,接触暴力/血腥内容,参与/发起网络欺凌,严重财务问题；被诈骗,2,0,1,0,2,2,1,1,5,2,0,1,2,2,3,0
Q0065,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母失业；父母失联；监护人积极参与(保护),权威型(合理),价值观模糊,结交不良同伴,社区治安较差,偶尔缺课,偶尔宣传；按课表开展,接触诈骗信息,参与/发起网络欺凌,严重财务问题；偶尔冲动消费,0,2,0,1,1,0,1,0,3,0,1,1,1,2,3,1
Q0066,14,12-14岁,高风险需干预,已出现高风险行为，建议启动多部门联合干预,父母失业,忽视型教养；暴力型教养,无极端倾向,结交不良同伴,社区一般；社区犯罪频发,探索个性化学习,无法治教育；深度参与/法治活动活跃,接触色情内容；接触黑灰产信息,,无欠债；被诈骗,4,5,3,4,4,3,3,5,0,3,4,5,4,3,1,3
Q0067,14,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护),忽视型教养；溺爱型教养,敌意价值观,受同伴影响,社区治安较差；社区犯罪频发,偶尔逃课/逃学,偶尔宣传；无法治教育,接触色情内容；接触黑灰产信息,线上交往健康,偶尔冲动消费；理财能力良好,1,3,3,2,1,1,1,2,3,1,2,2,3,3,2,1
Q0068,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,单亲,暴力型教养；溺爱型教养,,偶有接触；无不良同伴,社区资源丰富且治安好,偶尔逃课/逃学,偶尔宣传；无法治教育,接触黑灰产信息,线上交往健康,偶尔冲动消费；无欠债,3,2,3,1,2,1,1,3,2,1,2,3,2,2,4,3
Q0069,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,父母常年不在；监护人积极参与(保护),溺爱型教养,,偶有接触,社区资源贫乏,偶尔逃课/逃学,偶尔宣传；深度参与/法治活动活跃,接触黑灰产信息,接触不良社交圈,存在欠债；无欠债,2,1,2,0,1,0,0,0,5,1,0,1,0,2,5,0
Q0070,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,流动监护；监护人积极参与(保护),权威型(合理),偶有极端/模糊倾向,,,偶尔缺课,偶尔宣传,接触暴力/血腥内容,接触不良社交圈；线上交往健康,严重财务问题；无欠债,2,1,1,1,0,1,2,1,5,1,0,0,0,1,3,2
Q0071,14,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,留守,暴力型教养,价值观模糊,偶有接触；无不良同伴,社区一般；社区治安较差,长期旷课,按课表开展,,接触不良社交圈；被网络欺凌/受害,被诈骗,0,1,0,1,1,2,2,1,3,1,0,1,1,2,4,1
Q0072,13,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,单亲；父母失业；监护人积极参与(保护),权威型(合理),敌意价值观；无极端倾向,加入不良群体,社区一般,探索个性化学习；经常逃学,偶尔宣传,接触黑灰产信息,线上交往健康；被网络欺凌/受害,理财能力良好,2,1,2,1,1,2,1,1,5,2,0,1,1,0,5,2
Q0073,13,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,,忽视型教养,偶有极端/模糊倾向,偶有接触,高风险社区,偶尔逃课/逃学；探索个性化学习,偶尔宣传,接触色情内容,线上交往健康,无欠债,2,3,1,2,3,1,3,2,4,1,0,3,3,3,4,1
Q0074,14,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,父母失业；父母失联,溺爱型教养,偶有极端/模糊倾向,结交不良同伴,,偶尔逃课/逃学；辍学,无法治教育,主要接触正面/学习资源；接触诈骗信息,接触不良社交圈；被网络欺凌/受害,偶尔冲动消费,2,2,1,2,2,3,1,2,2,1,2,2,2,3,3,2
Q0075,12,12-14岁,普通学生（表现稳定）,总体表现稳定，常规随访即可,监护薄弱,暴力型教养；溺爱型教养,受同伴影响；无极端倾向,偶有接触；结交不良同伴,社区一般,探索个性化学习,按课表开展,接触暴力/血腥内容；接触诈骗信息,被网络欺凌/受害,严重财务问题；偶尔冲动消费,2,2,0,1,2,1,2,0,3,2,0,0,2,1,4,0
Q0076,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,长期疾病,传统型(强调规则),偶有极端/模糊倾向；无极端倾向,受同伴影响,社区一般；社区犯罪频发,辍学,偶尔宣传,接触黑灰产信息,接触不良社交圈,存在欠债,3,2,2,2,2,2,4,2,3,4,1,4,3,3,2,4
Q0077,13,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,事实无人抚养；监护人积极参与(保护),,敌意价值观,受同伴影响,社区资源丰富且治安好,长期旷课,按课表开展；无法治教育,接触黑灰产信息,接触不良社交圈,严重财务问题,5,3,5,3,3,4,5,2,5,5,3,4,3,5,5,4
Q0078,12,12-14岁,普通学生（略需关注）,存在一定风险因素，建议学校与家长加强日常关注,父母失联；监护人积极参与(保护),忽视型教养；溺爱型教养,价值观模糊,受同伴影响；无不良同伴,社区治安较差,偶尔逃课/逃学；长期旷课,无法治教育,接触色情内容,参与/发起网络欺凌；被网络欺凌/受害,无欠债,3,3,2,2,1,1,2,3,3,1,2,1,2,2,2,3
