case_id,年龄,年龄段,身份定位,评估结论,监护状况,教养方式,认知类型,同伴关系,社区环境,在校表现,法治教育覆盖,内容接触,线上交往行为,财务行为,家庭沟通分,家庭冲突分,冲动易冲动程度,攻击暴力倾向,自我认同问题程度,受不良同伴影响强度,受社区影响强度,逃学旷课频次,法治教育学习效果,上网时间问题程度,深夜上网问题程度,接触有害内容频次,时间管理问题程度,理财观念行为问题程度,情感支持,情绪调节困难程度
Q0031,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容；接触暴力/血腥内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0032,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0033,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,2,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0034,14,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,1,2,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0035,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0036,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,3,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0037,12,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,流动监护,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触暴力/血腥内容,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0038,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触暴力/血腥内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0039,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0040,14,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0041,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区资源贫乏,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,2,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0042,14,14-16岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护)；流动监护,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0043,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；流动监护,传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0044,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0045,13,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0046,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0047,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；监护薄弱,权威型(合理),无极端倾向,无不良同伴,社区资源贫乏,探索个性化学习,按课表开展,接触黑灰产信息；主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0048,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；留守,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好；社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0049,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源贫乏,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0050,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,1,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0051,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0052,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,流动监护,暴力型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,主要接触正面/学习资源；接触诈骗信息,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0053,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0054,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好；高风险社区,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0055,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,2,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0056,13,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,2,2,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0057,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；父母失联,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0058,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0059,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0060,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区资源贫乏,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,2,0,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0061,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触诈骗信息,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0062,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0063,12,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0064,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容；接触黑灰产信息,线上交往健康,理财能力良好,1,2,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0065,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,2,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0066,16,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；单亲,传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0067,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0068,13,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,单亲；留守,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触游戏内容；接触诈骗信息,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0069,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0070,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0071,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,流动监护,权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源；接触黑灰产信息,线上交往健康,理财能力良好,1,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0072,13,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护)；父母失业,传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,2,0,0.0,2,0,4,1
Q0073,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护薄弱,传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,1,1,1,0,0.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0074,13,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0075,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触游戏内容；主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0076,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好；社区资源贫乏,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,0,1,0,1.0,1,0,0,4,1,0,0.0,1,0,4,1
Q0077,14,12-14岁,重点关注对象,风险与保护因素并存，建议制定个性化干预方案,监护薄弱,忽视型教养,无极端倾向,无不良同伴,社区治安较差,探索个性化学习,按课表开展,接触色情内容；接触诈骗信息,线上交往健康,理财能力良好,4,4,1,0,,1,4,0,4,1,0,,1,0,1,1
Q0078,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护)；父母失联,传统型(强调规则),无极端倾向,无不良同伴,社区一般；社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,2,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0079,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,父母失业,传统型(强调规则),无极端倾向,无不良同伴,社区一般；社区犯罪频发,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0080,12,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护)；长期疾病,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,1,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0081,12,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0082,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,0,1,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0083,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,单亲,传统型(强调规则),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,接触游戏内容,线上交往健康,理财能力良好,0,2,1,0,2.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0084,12,12-14岁,普通学生（略需关注),存在一定风险因素，建议学校与家长加强日常关注,监护人积极参与(保护),传统型(强调规则),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,主要接触正面/学习资源,线上交往健康,理财能力良好,2,0,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0085,15,14-16岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区一般,探索个性化学习,按课表开展,接触诈骗信息,线上交往健康,理财能力良好,1,1,1,0,0.0,1,0,0,4,0,0,0.0,0,0,4,1
Q0086,14,12-14岁,普通学生（表现稳定),总体表现稳定，常规随访即可,监护人积极参与(保护),权威型(合理),无极端倾向,无不良同伴,社区资源丰富且治安好,探索个性化学习,按课表开展,主要接触正面/学习资源；接触黑灰产信息,线上交往健康,理财能力良好,1,0,1,0,1.0,1,0,0,4,0,0,0.0,0,0,4,1
